id,tag
424770,social change
424770,gender
424770,history
424770,race
424770,United States
424770,equality
424770,TED Membership
420741,education
420741,creativity
420741,storytelling
420741,community
420741,literature
420741,writing
420741,Internet
420741,youth
422964,health
422964,cancer
422964,happiness
422964,personal growth
422964,self
422964,humanity
422964,mental health
422964,emotions
422964,TED Membership
424543,culture
424543,education
424543,storytelling
424543,Moon
424543,ancient world
424543,TED-Ed
424543,animation
422091,global issues
422091,economics
422091,social change
422091,gender
422091,leadership
422091,women
422091,money
422091,government
422091,finance
422091,policy
422091,inclusion
422091,international development
422091,equality
418898,music
418898,performance
418898,social change
418898,collective
422805,culture
422805,social change
422805,gender
422805,women
422805,equality
422570,social change
422570,relationships
422570,parenting
422570,law
422570,family
422570,diversity
422570,inclusion
422570,human rights
422570,kids
422570,equality
422570,LGBTQIA+
424041,climate change
424041,sustainability
424041,education
424041,food
424041,TED-Ed
424041,animation
424041,manufacturing
420734,climate change
420734,environment
420734,science
420734,sustainability
420734,animals
420734,biology
420734,agriculture
420734,plants
420734,Countdown
420734,ocean
424222,global issues
424222,politics
424222,social change
424222,history
424222,war
424222,society
424222,democracy
424222,refugees
424222,TED Membership
423692,climate change
423692,sustainability
423692,business
423692,collaboration
423692,communication
423692,data
422909,education
422909,history
422909,race
422909,United States
422909,government
422909,finance
422909,TED-Ed
422909,animation
421927,food
421927,creativity
421927,happiness
421927,motivation
421927,personal growth
420744,climate change
420744,environment
420744,business
420744,energy
420744,capitalism
420744,Countdown
420744,ocean
420744,fossil fuels
423939,education
423939,gender
423939,communication
423939,religion
423939,parenting
423939,family
423939,social media
423939,Internet
423939,Transgender
423939,teaching
423939,emotions
423939,LGBTQIA+
423045,music
423045,performance
423045,Countdown
423129,science
423129,education
423129,astronomy
423129,universe
423129,physics
423129,math
423129,Big Bang
423129,TED-Ed
423129,animation
423689,education
423689,race
423689,leadership
423689,teaching
423689,diversity
423689,equality
422936,psychology
422936,brain
422936,decision-making
422936,TEDx
422936,mindfulness
422936,policy
421003,climate change
421003,environment
421003,global issues
421003,business
421003,society
421003,capitalism
421003,Countdown
421108,design
421108,engineering
421108,education
421108,history
421108,United States
421108,TED-Ed
421108,animation
401779,climate change
401779,technology
401779,innovation
401779,food
401779,TED Fellows
401779,agriculture
401779,india
401779,farming
401779,Countdown
422316,entertainment
422316,music
422316,performance
422316,creativity
422316,art
422316,dance
422316,work
422316,visualizations
422316,beauty
422316,work-life balance
422316,emotions
421000,climate change
421000,environment
421000,global issues
421000,sustainability
421000,social change
421000,activism
421000,policy
421000,natural resources
421000,indigenous peoples
421000,Countdown
421000,fossil fuels
422490,education
422490,history
422490,United States
422490,women
422490,government
422490,TED-Ed
422490,animation
422201,business
422201,innovation
422201,leadership
422201,success
422201,work
420208,climate change
420208,environment
420208,politics
420208,social change
420208,pollution
420208,china
420208,law
420208,Countdown
419043,climate change
419043,science
419043,engineering
419043,innovation
419043,energy
419043,india
419043,Countdown
417259,climate change
417259,environment
417259,disease
417259,health
417259,activism
417259,pollution
417259,illness
417259,public health
417259,government
417259,policy
417259,human rights
417259,Countdown
417259,kids
421096,education
421096,love
421096,storytelling
421096,ancient world
421096,TED-Ed
421096,animation
421225,environment
421225,sustainability
421225,technology
421225,social change
421225,creativity
421225,society
418440,climate change
418440,environment
418440,sustainability
418440,business
418440,nature
418440,Countdown
422164,design
422164,love
422164,psychology
422164,relationships
422164,parenting
422164,mental health
422164,empathy
422164,family
422164,feminism
422164,emotions
388465,culture
388465,social change
388465,history
388465,race
388465,United States
388465,society
388465,TEDx
419053,health
419053,love
419053,relationships
419053,communication
419053,personal growth
419053,humanity
419053,sex
420083,science
420083,technology
420083,design
420083,flight
420083,education
420083,innovation
420083,physics
420083,TED-Ed
420083,animation
421160,psychology
421160,relationships
421160,communication
421160,humanity
421160,friendship
421160,emotions
421160,TED Membership
418830,climate change
418830,environment
418830,sustainability
418830,technology
418830,software
418830,code
418830,Countdown
419910,creativity
419910,art
419910,storytelling
419910,film
419910,Middle East
421100,education
421100,psychology
421100,statistics
421100,anthropology
421100,TED-Ed
421100,animation
418628,climate change
418628,environment
418628,science
418628,nature
418628,water
418628,Countdown
418628,ocean
418437,climate change
418437,environment
418437,global issues
418437,sustainability
418437,business
418437,Countdown
416679,music
416679,performance
416679,Countdown
416203,music
416203,performance
416203,Countdown
420086,sustainability
420086,business
420086,food
420086,Africa
420086,marketing
420086,agriculture
420086,farming
420024,culture
420024,education
420024,history
420024,storytelling
420024,TED-Ed
420024,animation
419544,climate change
419544,science
419544,sustainability
419544,technology
419544,energy
419544,wind energy
419544,electricity
419544,Countdown
419544,renewable energy
418517,science
418517,health
418517,health care
418517,sound
418517,medical research
418517,medical imaging
419914,social change
419914,race
419914,United States
419914,crime
419914,prison
419914,justice system
419914,equality
419808,media
419808,education
419808,history
419808,United States
419808,Slavery
419808,TED-Ed
419808,animation
419244,education
419244,relationships
419244,communication
419244,parenting
419244,sex
419244,TED Fellows
419244,teaching
419176,environment
419176,science
419176,sustainability
419176,business
419176,pollution
419176,women in business
419176,Countdown
419040,climate change
419040,environment
419040,sustainability
419040,business
419040,government
419040,Countdown
416199,design
416199,creativity
416199,art
416199,future
416199,time
416199,beauty
419002,culture
419002,education
419002,Africa
419002,history
419002,storytelling
419002,anthropology
419002,TED-Ed
419002,animation
418518,politics
418518,race
418518,United States
418518,democracy
418518,TEDx
418518,policy
418518,justice system
419037,business
419037,gender
419037,race
419037,work
419037,women
419037,women in business
416682,climate change
416682,environment
416682,nature
416682,government
416682,policy
416682,Countdown
417936,science
417936,education
417936,animals
417936,evolution
417936,biology
417936,birds
417936,sight
417936,TED-Ed
417936,animation
417040,culture
417040,technology
417040,design
417040,social media
417040,fashion
417040,metaverse
405728,science
405728,technology
405728,music
405728,aging
405728,brain
405728,Alzheimer's
419419,design
419419,entertainment
419419,relationships
419419,aging
419419,television
417942,gender
417942,work
417942,women
417942,women in business
417942,equality
417198,global issues
417198,technology
417198,business
417198,consumerism
417198,shopping
417198,pandemic
419003,history
419003,storytelling
419003,women
419003,inclusion
419003,Life
418096,education
418096,math
418096,TED-Ed
418096,animation
410255,climate change
410255,environment
410255,science
410255,sustainability
410255,engineering
410255,biosphere
410255,innovation
410255,pollution
410255,trees
410255,agriculture
410255,Countdown
415990,social change
415990,United States
415990,law
415990,prison
415990,justice system
415914,culture
415914,education
415914,storytelling
415914,TED-Ed
415914,animation
416675,climate change
416675,environment
416675,science
416675,nature
416675,natural resources
416675,Countdown
416675,ocean
416668,social change
416668,activism
416668,sports
416668,motivation
416668,personal growth
416668,equality
416147,music
416147,performance
414894,science
414894,education
414894,animals
414894,evolution
414894,biology
414894,TED-Ed
414894,animation
408608,business
408608,creativity
408608,leadership
408608,work
408608,humor
415051,work
415051,diversity
417745,health
417745,gender
417745,depression
417745,mental health
417745,suicide
416822,health
416822,health care
416822,creativity
416822,art
416822,communication
416822,medicine
416822,TEDx
413940,economics
413940,education
413940,poverty
413940,money
413940,government
413940,finance
413940,TED-Ed
413940,animation
414486,music
414486,performance
414486,Countdown
416394,climate change
416394,environment
416394,sustainability
416394,business
416394,energy
416394,Countdown
416394,fossil fuels
413226,culture
413226,entertainment
413226,performance
413226,storytelling
413226,comedy
413226,humor
406467,climate change
406467,science
406467,technology
406467,food
406467,future
406467,farming
413874,social change
413874,creativity
413874,potential
413874,prison
413874,justice system
413874,equality
413874,investing
410023,sustainability
410023,design
410023,architecture
410023,cities
410023,urban planning
410023,history
410023,Asia
410023,TEDx
410023,infrastructure
414900,culture
414900,education
414900,storytelling
414900,TED-Ed
414900,animation
411718,business
411718,work
411718,humanity
411718,society
411718,capitalism
411718,investing
413616,climate change
413616,science
413616,sustainability
413616,language
413616,Countdown
414744,social change
414744,humanity
414744,law
414744,justice system
414891,culture
414891,education
414891,art
414891,history
414891,TED-Ed
414891,painting
414891,animation
414060,social change
414060,history
414060,parenting
414060,personal growth
414060,women
414060,family
414306,global issues
414306,technology
414306,social change
414306,society
414306,TEDx
414306,Internet
415013,climate change
415013,environment
415013,sustainability
415013,Countdown
413182,design
413182,engineering
413182,education
413182,history
413182,energy
413182,United States
413182,water
413182,TED-Ed
413182,animation
400666,science
400666,health
400666,pandemic
400666,sleep
400666,human body
399104,education
399104,philosophy
399104,decision-making
399104,TED-Ed
399104,animation
399104,ethics
413181,science
413181,psychology
413181,happiness
413181,humanity
413181,empathy
413181,neuroscience
413181,emotions
413605,climate change
413605,sustainability
413605,collaboration
413605,leadership
413605,policy
413605,Countdown
384227,science
384227,animals
384227,biology
384227,biodiversity
384227,TED Fellows
384227,conservation
414369,law
414369,data
414369,justice system
410019,climate change
410019,environment
410019,innovation
410019,nature
410019,water
410019,TEDx
410019,data
410019,infrastructure
408615,climate change
408615,global issues
408615,science
408615,Countdown
412608,education
412608,art
412608,history
412608,United States
412608,TED-Ed
412608,animation
412608,indigenous peoples
413114,technology
413114,computers
413114,future
413114,AI
413114,algorithm
413114,machine learning
412621,social change
412621,health
412621,Africa
412621,community
412621,depression
412621,mental health
412621,TED Fellows
412621,youth
400664,health
400664,medicine
400664,sleep
400664,human body
400664,drugs
411596,science
411596,education
411596,evolution
411596,biology
411596,birds
411596,TED-Ed
411596,animation
412617,sustainability
412617,design
412617,engineering
412617,architecture
412617,cities
412617,urban planning
412617,future
412617,community
412617,infrastructure
412617,Countdown
413230,music
412538,health
412538,future
412538,history
412538,humanity
412538,pandemic
412538,coronavirus
410833,social change
410833,humanity
410833,society
410833,family
410833,immigration
410833,human rights
411673,global issues
411673,education
411673,refugees
411673,teaching
411714,technology
411714,social change
411714,disability
411714,policy
411679,health
411679,humanity
411679,mental health
411679,society
411679,social media
411679,Internet
411679,emotions
410828,climate change
410828,environment
410828,social change
410828,activism
410828,youth
410098,music
410098,performance
410098,Countdown
410103,climate change
410103,science
410103,sustainability
410103,innovation
410103,leadership
410103,Countdown
410103,renewable energy
410268,education
410268,society
410268,money
410268,finance
410268,inclusion
409793,business
409793,education
409793,food
409793,history
409793,Asia
409793,TED-Ed
409793,animation
410480,technology
410480,invention
410480,innovation
410480,exploration
410480,space
410480,TEDx
410480,Mars
412202,science
412202,disease
412202,health
412202,health care
412202,Africa
412202,leadership
412202,public health
412202,Vaccines
412202,virus
412202,pandemic
412202,coronavirus
412495,social change
412495,history
412495,United States
412495,women
412495,law
411949,social change
411949,leadership
411949,work
411949,justice system
411949,equality
400669,food
400669,health
400669,sleep
400669,human body
411597,technology
411597,design
411597,engineering
411597,invention
411597,education
411597,innovation
411597,physics
411597,travel
411597,space
411597,TED-Ed
411597,animation
412373,global issues
412373,science
412373,disease
412373,health
412373,leadership
412373,public health
412373,Vaccines
412373,virus
412373,government
412373,pandemic
412373,coronavirus
411947,personal growth
411947,Buddhism
411947,meditation
411947,mindfulness
411947,human body
411947,Countdown
411486,climate change
411486,sustainability
411486,community
411486,finance
411486,Countdown
411486,investing
412079,education
412079,social change
412079,community
412079,activism
412079,women
412079,Middle East
412079,teaching
412079,kids
412079,equality
410467,health
410467,cancer
410467,psychology
410467,personal growth
410467,brain
410467,neuroscience
410467,TEDx
411344,education
411344,history
411344,race
411344,TED-Ed
411344,animation
410231,business
410231,communication
410231,leadership
410231,work
410231,work-life balance
410231,emotions
410231,heart
400658,science
400658,health
400658,humanity
400658,sleep
400658,human body
407747,climate change
407747,environment
407747,education
407747,fashion
407747,TED-Ed
407747,animation
407747,manufacturing
401537,social change
401537,relationships
401537,statistics
401537,family
401537,data
401338,climate change
401338,environment
401338,health
401338,health care
401338,public health
401338,Countdown
400652,science
400652,humanity
400652,sleep
400652,human body
410274,climate change
410274,future
410274,activism
410274,leadership
410274,Countdown
410271,climate change
410271,science
410271,weather
410271,Countdown
407181,education
407181,animals
407181,fish
407181,sex
407181,TED-Ed
407181,animation
407181,ocean
403269,climate change
403269,environment
403269,nature
403269,activism
403269,trees
403269,indigenous peoples
403269,Countdown
401535,science
401535,statistics
401535,weather
408649,climate change
408649,sustainability
408649,technology
408649,innovation
408649,leadership
408649,energy
408649,Countdown
409019,science
409019,disease
409019,health
409019,aging
409019,TEDx
409019,sight
410149,education
410149,math
410149,TED-Ed
410149,animation
408403,climate change
408403,humor
408403,Countdown
406798,science
406798,technology
406798,transportation
406798,computers
406798,future
406798,machine learning
406798,driverless cars
409374,education
409374,nature
409374,botany
409374,TED-Ed
409374,plants
409374,animation
407768,education
407768,social change
407768,community
407768,United States
407768,personal growth
407768,TED Fellows
407768,teaching
407768,kids
401784,climate change
401784,science
401784,technology
401784,software
401784,nature
401784,data
401784,Countdown
401784,maps
400651,science
400651,health
400651,sleep
406839,music
406490,education
406490,comedy
406490,literature
406490,writing
406490,books
406490,TED-Ed
406490,animation
407341,climate change
407341,science
407341,sustainability
407341,money
407341,finance
407341,Countdown
407341,investing
401533,social change
401533,United States
401533,language
401533,data
401533,journalism
400485,business
400485,success
400485,work
400485,personal growth
400485,work-life balance
406481,climate change
406481,environment
406481,science
406481,sustainability
406481,energy
406481,pollution
406481,space
406481,government
406481,data
406481,Countdown
407749,technology
407749,community
407749,law
407749,society
407749,crime
407749,family
407749,TEDx
407609,culture
407609,education
407609,history
407609,storytelling
407609,anthropology
407609,TED-Ed
407609,animation
402677,nature
402677,art
402677,poetry
402677,spoken word
402677,TED Fellows
402677,Countdown
407701,climate change
407701,environment
407701,sustainability
407701,pollution
407701,coral reefs
407701,Countdown
407701,kids
407701,ocean
407695,climate change
407695,environment
407695,sustainability
407695,food
407695,animals
407695,Countdown
401788,climate change
401788,nature
401788,gender
401788,women
401788,TED Fellows
401788,conservation
401788,Countdown
401894,climate change
401894,environment
401894,nature
401894,fish
401894,biodiversity
401894,water
401894,conservation
401894,Countdown
401894,ocean
402272,climate change
402272,environment
402272,sustainability
402272,Africa
402272,energy
402272,Countdown
407825,science
407825,cognitive science
407825,brain
407825,consciousness
407825,neuroscience
407825,TED Membership
400647,science
400647,health
400647,sex
400647,sleep
407746,science
407746,education
407746,health
407746,biology
407746,brain
407746,TED-Ed
407746,sleep
407746,animation
407150,climate change
407150,global issues
407150,sustainability
407150,leadership
407150,Countdown
401531,health
401531,health care
401531,gender
401531,statistics
401531,women
401531,medical research
407309,science
407309,technology
407309,transportation
407309,future
400481,business
400481,parenting
400481,work
400481,work-life balance
406572,business
406572,creativity
406572,leadership
406572,motivation
406572,personal growth
406572,self
406572,data
407193,science
407193,education
407193,biology
407193,insects
407193,agriculture
407193,TED-Ed
407193,farming
407193,animation
406427,culture
406427,design
406427,social change
406427,history
406427,society
406427,fashion
407552,design
407552,relationships
407552,community
407552,family
405966,science
405966,technology
405966,health
405966,community
405966,medicine
405966,humanity
405966,Vaccines
400648,science
400648,health
400648,time
400648,sleep
406651,climate change
406651,science
406651,innovation
406651,leadership
406651,energy
406651,Countdown
406651,renewable energy
404382,computers
404382,education
404382,brain
404382,AI
404382,TED-Ed
404382,machine learning
404382,animation
401529,social change
401529,statistics
401529,success
401529,humanity
401529,data
400484,business
400484,entrepreneur
400484,creativity
400484,leadership
406792,climate change
406792,sustainability
406792,government
406792,policy
406792,Countdown
406846,climate change
406846,sustainability
406846,technology
406846,innovation
406846,activism
406846,government
406846,policy
406846,Countdown
406779,climate change
406779,energy
406779,pollution
406779,Countdown
406189,culture
406189,death
406189,social change
406189,history
406189,storytelling
406189,anthropology
406189,personal growth
406189,society
406189,TEDx
405980,climate change
405980,global issues
405980,activism
405980,Countdown
406184,climate change
406184,environment
406184,sustainability
406184,pollution
406184,Countdown
406184,fossil fuels
404411,technology
404411,future
404411,AI
404411,algorithm
404411,machine learning
404411,ethics
404767,culture
404767,education
404767,storytelling
404767,literature
404767,TED-Ed
404767,animation
402408,technology
402408,computers
402408,cities
402408,education
402408,work
403664,technology
403664,business
403664,economics
403664,social change
403664,leadership
403664,work
406027,music
406027,performance
406027,Countdown
404733,climate change
404733,invention
404733,transportation
404733,education
404733,innovation
404733,pollution
404733,TED-Ed
404733,animation
405753,climate change
405753,sustainability
405753,energy
405753,china
405753,electricity
405753,Countdown
401522,health
401522,health care
401522,statistics
401522,medical research
405775,climate change
405775,government
405775,policy
405775,Countdown
404223,technology
404223,computers
404223,future
404223,AI
404223,society
404223,machine learning
404223,science fiction
400477,social change
400477,leadership
400477,work
400477,diversity
400477,inclusion
400477,equality
403667,culture
403667,business
403667,social change
403667,leadership
403667,time
403667,work
403667,personal growth
403667,work-life balance
401936,climate change
401936,animals
401936,nature
401936,photography
401936,biodiversity
401936,AI
401936,TEDx
401936,conservation
401936,machine learning
404379,science
404379,education
404379,history
404379,ancient world
404379,TED-Ed
404379,discovery
404379,animation
404379,ocean
403659,technology
403659,education
403659,community
403659,parenting
403659,teaching
403659,kids
403453,love
403453,relationships
403453,personal growth
403453,friendship
404227,climate change
404227,global issues
404227,sustainability
404227,innovation
404227,future
404227,energy
404227,electricity
404227,Countdown
404227,renewable energy
404227,fossil fuels
402680,education
402680,math
402680,TED-Ed
402680,code
402680,animation
401906,science
401906,sustainability
401906,technology
401906,food
401906,animals
401906,biology
401906,future
401906,agriculture
401906,farming
401906,Countdown
401518,love
401518,psychology
401518,relationships
401518,time
401518,personal growth
401518,humanity
401518,data
402679,climate change
402679,science
402679,sustainability
402679,technology
402679,design
402679,education
402679,energy
402679,solar energy
402679,TED-Ed
402679,animation
402679,renewable energy
400474,business
400474,happiness
400474,work
400474,personal growth
400474,family
400474,work-life balance
403628,statistics
403628,curiosity
403607,climate change
403607,sustainability
403607,business
403607,activism
403607,Countdown
403607,fossil fuels
403751,climate change
403751,sustainability
403751,activism
403751,Countdown
403751,fossil fuels
402778,education
402778,love
402778,history
402778,race
402778,women
402778,literature
402778,books
402778,TED-Ed
402778,animation
399991,health
399991,health care
399991,race
399991,medical research
399991,equality
401481,music
401481,relationships
401481,communication
401481,personal growth
402594,climate change
402594,environment
402594,business
402594,transportation
402594,innovation
402594,energy
402594,Audacious Project
402594,Countdown
401900,climate change
401900,environment
401900,social change
401900,activism
401900,personal growth
401900,Countdown
403359,self
403359,TEDx
403359,personality
403359,TED en Español
402681,climate change
402681,global issues
402681,science
402681,education
402681,nature
402681,community
402681,natural disaster
402681,weather
402681,TED-Ed
402681,refugees
402681,animation
400462,business
400462,leadership
400462,work
400462,work-life balance
396691,science
396691,technology
396691,innovation
396691,social change
396691,health
396691,health care
396691,history
396691,medicine
396691,public health
396691,society
396691,human body
401890,culture
401890,education
401890,Africa
401890,history
401890,anthropology
401890,ancient world
401890,Egypt
401890,TED-Ed
401890,animation
401346,climate change
401346,global issues
401346,business
401346,statistics
401346,humanity
402615,politics
402615,community
402615,identity
402615,diversity
400015,science
400015,disease
400015,food
400015,health
400015,biology
400015,human body
401651,science
401651,DNA
401651,genetics
401651,education
401651,evolution
401651,biology
401651,TED-Ed
401651,animation
401324,technology
401324,art
401324,future
401324,blockchain
401324,cryptocurrency
401324,metaverse
401324,NFTs
400431,social change
400431,leadership
400431,work
400431,diversity
400431,inclusion
399421,health
399421,health care
399421,biology
399421,personal growth
399421,human body
399421,goals
401317,music
401317,education
401317,history
401317,poetry
401317,women
401317,ancient world
401317,TED-Ed
401317,animation
399442,culture
399442,entertainment
399442,music
399442,social change
399442,history
399442,dance
399986,technology
399986,innovation
399986,future
399986,travel
399986,humanity
399986,government
399986,immigration
400780,business
400780,economics
400780,social change
400780,United States
400780,work
400780,TEDx
400780,immigration
400838,culture
400838,education
400838,history
400838,war
400838,women
400838,ancient world
400838,Egypt
400838,TED-Ed
400838,animation
399997,business
399997,happiness
399997,work
399997,personal growth
399997,work-life balance
399408,science
399408,technology
399408,biotech
399408,computers
399408,innovation
399408,biology
399408,AI
399408,machine learning
400181,education
400181,math
400181,TED-Ed
400181,animation
400374,creativity
400374,art
400374,communication
400374,humanity
400374,emotions
400494,business
399621,climate change
399621,environment
399621,biotech
399621,genetics
399621,animals
399621,biology
399621,conservation
399621,synthetic biology
399816,music
399816,education
399816,history
399816,TED-Ed
399816,animation
399706,social change
399706,mental health
399706,society
399706,money
399706,equality
400307,health
400307,health care
400311,health
400311,health care
400313,military
400313,community
400313,personal growth
400313,self
400313,identity
400313,LGBTQIA+
400310,health
400310,health care
400309,health
400309,health care
400309,illness
400306,health
400306,health care
400308,health
400308,health care
399398,climate change
399398,science
399398,urban planning
399398,future
399398,film
399398,humanity
399398,virtual reality
399398,science fiction
399401,climate change
399401,environment
399401,sustainability
399401,technology
399401,innovation
399401,energy
399401,Countdown
399587,science
399587,DNA
399587,genetics
399587,education
399587,biology
399587,medical research
399587,TED-Ed
399587,animation
399392,relationships
399392,sports
399392,motivation
399392,personal growth
399392,self
399387,social change
399387,gender
399387,personal growth
399387,society
399387,TEDx
399387,youth
399387,Transgender
399387,policy
399389,culture
399389,health
399389,marketing
399389,society
399389,human body
399238,science
399238,education
399238,nature
399238,trees
399238,TED-Ed
399238,plants
399238,animation
399531,technology
399531,business
399531,relationships
399531,communication
399531,inclusion
399127,technology
399127,health
399127,health care
399127,women
399127,TED Fellows
399127,medical research
399127,heart
398846,science
398846,astronomy
398846,universe
398846,Planets
398846,space
398846,TED Fellows
398846,astrobiology
398846,TED Membership
398748,education
398748,history
398748,communication
398748,language
398748,TED-Ed
398748,animation
397787,economics
397787,social change
397787,society
397787,money
397787,government
393218,science
393218,future
393218,AI
393218,humanity
393218,society
393218,science fiction
398428,education
398428,history
398428,United States
398428,TED-Ed
398428,animation
398428,indigenous peoples
396158,psychology
396158,motivation
396158,personal growth
396158,mental health
396158,pandemic
396158,goals
395244,climate change
395244,environment
395244,science
395244,technology
395244,animals
395244,nature
395244,biodiversity
395244,AI
395244,trees
395244,conservation
395244,Countdown
396731,science
396731,invention
396731,education
396731,food
396731,history
396731,race
396731,journalism
396731,TED-Ed
396731,animation
396485,climate change
396485,environment
396485,science
396485,sustainability
396485,energy
396485,Countdown
394106,culture
394106,social change
394106,food
394106,history
394106,society
394106,TED Fellows
394106,indigenous peoples
397677,global issues
397677,science
397677,education
397677,food
397677,history
397677,TED-Ed
397677,animation
396339,music
396339,death
396339,art
396339,love
396339,psychology
396339,relationships
396339,personal growth
396339,humanity
396339,TEDx
396339,emotions
396490,technology
396490,transportation
396490,innovation
396490,future
396490,AI
396490,machine learning
396490,driverless cars
396670,education
396670,animals
396670,evolution
396670,paleontology
396670,TED-Ed
396670,animation
396676,climate change
396676,environment
396676,science
396676,technology
396676,DNA
396676,education
396676,animals
396676,biology
396676,biodiversity
396676,TED-Ed
396676,animation
396685,media
396685,education
396685,history
396685,TED-Ed
396685,animation
396148,science
396148,education
396148,disease
396148,biology
396148,medicine
396148,illness
396148,public health
396148,Vaccines
396148,TED Fellows
396148,medical research
396148,pandemic
396148,TED-Ed
396148,animation
396148,coronavirus
396609,design
396609,personal growth
394696,work
394696,comedy
394696,mental health
394693,health
394693,biology
394693,mental health
396600,personal growth
396345,climate change
396345,TED-Ed
395411,education
395411,history
395411,race
395411,United States
395411,Slavery
395411,TED-Ed
395411,animation
394664,politics
394664,social change
394664,creativity
394664,art
394664,storytelling
394664,community
394664,theater
394664,humanity
394664,refugees
396049,climate change
396049,design
396049,cities
396049,urban planning
396049,social change
396049,health
396049,TEDx
396049,pandemic
396049,coronavirus
394973,education
394973,insects
394973,math
394973,TED-Ed
394973,animation
394271,climate change
394271,environment
394271,sustainability
394271,technology
394271,business
394271,social change
394271,consumerism
394271,pollution
394271,china
394271,Countdown
392665,culture
392665,Africa
392665,art
392665,history
392665,museums
392665,TED Fellows
393720,science
393720,innovation
393720,future
393720,universe
393720,space
393720,microbiology
393720,microbes
393720,aliens
394976,science
394976,education
394976,statistics
394976,math
394976,data
394976,TED-Ed
394976,animation
395185,science
395185,health
395185,health care
395185,medicine
395185,Vaccines
395185,medical research
395185,pandemic
395185,coronavirus
395085,culture
395085,social change
395085,communication
395085,activism
395085,humanity
395085,social media
393590,science
393590,education
393590,health
393590,biology
393590,medicine
393590,brain
393590,illness
393590,TED-Ed
393590,medical imaging
393590,animation
394661,science
394661,health
394661,health care
394661,humanity
394661,Vaccines
394661,medical research
394661,pandemic
394661,human body
394661,coronavirus
394111,climate change
394111,future
394111,storytelling
394111,humanity
394111,science fiction
394111,Countdown
393919,sustainability
393919,technology
393919,design
393919,education
393919,innovation
393919,energy
393919,geology
393919,TED-Ed
393919,animation
393919,electricity
393919,renewable energy
393148,global issues
393148,design
393148,cities
393148,urban planning
393148,social change
393148,poverty
393148,TEDx
393148,infrastructure
393148,international development
393484,social change
393484,activism
393484,race
393484,happiness
393484,society
393484,TEDx
393588,science
393588,education
393588,animals
393588,evolution
393588,biology
393588,TED-Ed
393588,ecology
393588,animation
394125,science
394125,DNA
394125,bioethics
394125,CRISPR
394122,technology
394122,economics
394122,Internet
394122,capitalism
394120,climate change
394120,philanthropy
394120,capitalism
394116,psychology
394116,medicine
394116,work
394116,Vaccines
394118,climate change
394118,youth
394118,Countdown
394115,science
394115,innovation
394115,medicine
394115,Vaccines
393549,climate change
393549,environment
393549,sustainability
393549,economics
393549,leadership
393549,Countdown
393549,renewable energy
200714,education
200714,history
200714,sports
200714,anthropology
200714,TED-Ed
200714,animation
393152,culture
393152,education
393152,history
393152,war
393152,ancient world
393152,TED-Ed
393152,animation
392755,climate change
392755,environment
392755,animals
392755,nature
392755,fish
392755,conservation
392755,ethics
392755,TED Membership
391615,education
391615,communication
391615,parenting
391615,brain
391615,kids
392726,education
392726,history
392726,math
392726,TED-Ed
392726,animation
392760,culture
392760,social change
392760,race
392760,personal growth
392760,society
392760,beauty
392760,TEDx
392760,indigenous peoples
392659,climate change
392659,environment
392659,sustainability
392659,leadership
392659,finance
392659,policy
392659,Countdown
392659,renewable energy
392749,politics
392749,social change
392749,history
392749,race
392749,United States
392749,society
392749,TEDx
392143,economics
392143,education
392143,money
392143,government
392143,pandemic
392143,TED-Ed
392143,animation
391653,science
391653,universe
391653,physics
391653,space
391653,dark matter
391653,TEDx
391653,disability
391365,science
391365,education
391365,history
391365,dinosaurs
391365,TED-Ed
391365,discovery
391365,animation
391656,health
391656,communication
391656,work
391656,women
391656,women in business
391656,work-life balance
391656,equality
384344,storytelling
384344,film
384344,humanity
384344,mental health
384344,TED Fellows
384344,immigration
391366,education
391366,Africa
391366,history
391366,race
391366,TED-Ed
391366,animation
386287,food
386287,health
386287,health care
386287,biology
386287,human body
384338,culture
384338,design
384338,art
384338,future
384338,Moon
384338,space
384338,ancient world
384338,TED Fellows
384338,indigenous peoples
391264,sustainability
391264,design
391264,engineering
391264,education
391264,TED-Ed
391264,animation
390816,education
390816,social change
390816,food
390816,history
390816,United States
390816,TEDx
390816,indigenous peoples
390150,business
390150,economics
390150,music
390150,art
390150,TEDx
390150,Internet
390998,relationships
390998,work
390998,work-life balance
386278,psychology
386278,biology
386278,brain
386278,mental health
386278,neuroscience
386278,human body
387372,education
387372,history
387372,race
387372,United States
387372,china
387372,government
387372,immigration
387372,TED-Ed
387372,animation
384192,culture
384192,social change
384192,creativity
384192,storytelling
384192,TED Fellows
390734,business
390734,education
390734,psychology
389896,science
389896,technology
389896,robots
389896,psychology
389896,communication
389896,humanity
389896,TEDx
389896,machine learning
390022,science
390022,education
390022,animals
390022,evolution
390022,biology
390022,fish
390022,TED-Ed
390022,animation
390022,ocean
389742,politics
389742,education
389742,history
389742,religion
389742,war
389742,women
389742,TED-Ed
389742,animation
384195,climate change
384195,environment
384195,science
384195,sustainability
384195,technology
384195,innovation
384195,nature
384195,energy
384195,TED Fellows
384195,resources
389023,climate change
389023,environment
389023,activism
389023,personal growth
389023,TEDx
389375,education
389375,math
389375,TED-Ed
389375,animation
386275,health
386275,health care
386275,cancer
386275,biology
386275,human body
384198,health
384198,health care
384198,medicine
384198,family
384198,TED Fellows
384198,india
384198,human rights
389364,science
389364,DNA
389364,genetics
389364,education
